group_type,group_key,group_name,kanji_list,kanji_count
kunyomi,かたまり,訓読み: かたまり,"塊,団,團",3
kunyomi,こわ,訓読み: こわ,"壊,怖,壞,悑",4
kunyomi,ひろ,訓読み: ひろ,"恢,拡,宏,広,弘,拾,氾,廣,擴,滉,瀚,闊,濶,宱,宺,懬,挄,捃,掇,摭,摳,攈,攟,沆,淼,漭,竑,肸",28
kunyomi,ふところ,訓読み: ふところ,"懐,懷,褱",3
kunyomi,いまし,訓読み: いまし,"戒,警,勅,飭,敕,箴,誡,儆,嘻,蕆,誋",11
kunyomi,あらた,訓読み: あらた,"改,灼,悛,畬,畲",5
kunyomi,うみ,訓読み: うみ,"海,溟,瀛,海",4
kunyomi,かい,訓読み: かい,"貝,哇,橈,櫂,枻,栧,蛽",7
kunyomi,がけ,訓読み: がけ,"崖,垳,崕,崔,厓,崿",6
kunyomi,なげ,訓読み: なげ,"慨,嘆,歎,唏,哭,喟,慷,慟,唈,唌,喂,嗞,嘅,忼,惋",15
kunyomi,はて,訓読み: はて,"涯,垓,漄,畡",4
kunyomi,さまた,訓読み: さまた,"碍,妨,礙,丂",4
kunyomi,ふた,訓読み: ふた,"蓋,双,二,弐,盖,葢,貳,貮,掤,盦",10
kunyomi,まち,訓読み: まち,"街,町,甼,陌",4
kunyomi,よろ,訓読み: よろ,"鎧,宜,蹣,冝,宐",5
kunyomi,むくろ,訓読み: むくろ,"骸,躯,軀",3
kunyomi,かお,訓読み: かお,"馨,顔,薫,顏,苾,蘍,㒵",7
kunyomi,かき,訓読み: かき,"垣,柿,蛎,堵,墻,牆,硴,蠣,墉,廆,柹,蠔,闤",13
kunyomi,かぎ,訓読み: かぎ,"鈎,鍵,限,勾,亅,鉤,鎰,鑰,縭",9
kunyomi,くるわ,訓読み: くるわ,"廓,郭,郛",3
kunyomi,みだ,訓読み: みだ,"撹,擾,妄,乱,濫,亂,攪,猥,紜,紊,怓,憒,懂,挭,捁,擰,涽,熳,綧,莦,薴,訬,詜,誖,鬙",25
kunyomi,から,訓読み: から,"殻,韓,辛,唐,絡,搦,殼,辣,鹹,壳,楎,繯,醎",13
kunyomi,おぼ,訓読み: おぼ,"覚,没,沒,湎,覺,覐,闝",7
kunyomi,かど,訓読み: かど,"角,門,楞",3
kunyomi,まな,訓読み: まな,"学,學,斈,斅",4
kunyomi,たけ,訓読み: たけ,"岳,丈,竹,武,嶽,筀,筇,筠,筪,箖,箠,箶,箺,箽,篔,簬,簹,籛",18
kunyomi,たの,訓読み: たの,"楽,愉,頼,怙,恃,樂,馮,倇,忋,忭,恀,悰,愷,憪,昪",15
kunyomi,あご,訓読み: あご,"顎,腮,顋,齶,腭,頜,頦",7
kunyomi,かさ,訓読み: かさ,"笠,傘,嵩,套,痂,疽,瘍,瘡,仐,佹,痜,瘙,癤,簦,貤",15
kunyomi,かし,訓読み: かし,"樫,橿,槝,爨,櫧",5
kunyomi,かじ,訓読み: かじ,"梶,柁,舵,囓,楫,榜,齧,柂,槳,檝,牓",11
kunyomi,かた,訓読み: かた,"潟,型,形,堅,肩,固,語,硬,難,方,牢,糢,騙,侄,凷,劧,嚕,嬛,孯,嵪,怘,掔,楥,橅,殭,睺,砎,砝,硈,臤,訔,鈵,鑙,鞕",34
kunyomi,くく,訓読み: くく,"括,兗,稛",3
kunyomi,すべ,訓読み: すべ,"滑,術,惣,渾,辷,揔,綂",7
kunyomi,くさび,訓読み: くさび,"轄,楔,槢,櫼,舝,軏,輗,錧,鎋",9
kunyomi,かな,訓読み: かな,"叶,哉,奏,適,悲,諧,勰,怊,悢,悷,惊,慬",12
kunyomi,かぶと,訓読み: かぶと,"兜,冑,胄",3
kunyomi,かまど,訓読み: かまど,"竃,竈,灶,烓,煁,窹",6
kunyomi,かま,訓読み: かま,"釜,鎌,缶,構,窯,冓,窰,罐,釡,鑵,构,窑,缻,鈘,鈼,銍,銼,錪,鍑,鍗,鍥,鍪,鏺,鐮,鑊,鬴,鬹",27
kunyomi,かも,訓読み: かも,"鴨,醸,酎,醗,釀,醞,醱",7
kunyomi,かしわ,訓読み: かしわ,"栢,膳,柏,槲,饍",5
kunyomi,かや,訓読み: かや,"茅,萱,榧,蕿,藼,蘐",6
kunyomi,かゆ,訓読み: かゆ,"粥,痒,癢,鬻,餬,俼,飦,餗,饘",9
kunyomi,かわら,訓読み: かわら,"瓦,甓,磧,磚,塼",5
kunyomi,つよ,訓読み: つよ,"侃,毅,強,彊,倔,勁,勍,侼,倞,傹,劜,劥,劯,勆,勜,弜,憠,鏻",18
kunyomi,かんむり,訓読み: かんむり,"冠,弁,冕",3
kunyomi,さむ,訓読み: さむ,"寒,凄,冼,凓,泂,澟,凊",7
kunyomi,すす,訓読み: すす,"勧,奨,晋,進,薦,濯,煤,侑,勸,啜,嗽,奬,慂,慫,晉,歃,洒,獎,陟,丨,乵,偂,儐,兟,冿,劷,勪,夵,徏,惥,涑,炱,趐,逘,饈,騤",36
kunyomi,わめ,訓読み: わめ,"喚,諤,嚄,嚷,讍",5
kunyomi,かん,訓読み: かん,"姦,燗,緘",3
kunyomi,わずら,訓読み: わずら,"患,煩,嬈,諉",4
kunyomi,たに,訓読み: たに,"澗,渓,谷,壑,峪,溪,谿,嵠,嶰,磎,礀,陘",12
kunyomi,そそ,訓読み: そそ,"潅,唆,注,沃,漑,灌,澆,濺,灑,汛,洎,酹",12
kunyomi,あま,訓読み: あま,"甘,尼,余,塰,蜑,餘",6
kunyomi,さお,訓読み: さお,"竿,棹,篙",3
kunyomi,くだ,訓読み: くだ,"管,砕,摧,瀉,碎",5
kunyomi,ゆる,訓読み: ゆる,"緩,許,赦,恕,俆,勨,嬗,紓,繟,跅,逌",11
kunyomi,はね,訓読み: はね,"翰,翅,翈,翎",4
kunyomi,きも,訓読み: きも,"肝,胆,膽,膻",4
kunyomi,いさ,訓読み: いさ,"諌,勇,諫,仡,勈,恿,惈,諗",8
kunyomi,つらぬ,訓読み: つらぬ,"貫,擐,毌",3
kunyomi,かえ,訓読み: かえ,"還,帰,却,返,卻,孵,栲,歸,皈,繳",10
kunyomi,かんが,訓読み: かんが,"鑑,稽,考,攷,鑒,鍳",6
kunyomi,ふく,訓読み: ふく,"含,膨,咁,唅,唵,嗛,噆,欨,袚,飂,飅,龡,噓",13
kunyomi,きし,訓読み: きし,"岸,垠,墺,軋,輾",5
kunyomi,いわ,訓読み: いわ,"巌,岩,祝,磐,嵒,巖,曰,矤,碞,訠",10
kunyomi,もてあそ,訓読み: もてあそ,"翫,捓,謅",3
kunyomi,ねが,訓読み: ねが,"願,覦,寗,懩,甯",5
kunyomi,わざ,訓読み: わざ,"伎,技,業,態",4
kunyomi,うつわ,訓読み: うつわ,"器,噐,斝,璉,盨,鋐,鍉,鑨,器",9
kunyomi,もと,訓読み: もと,"基,求,元,素,本,剌,夲,很,悖,愎,狠,覓,佷,倄,傟,啇,墏,婞,悻,愂,攼,欿,盶,紾,覔,迀",26
kunyomi,うれ,訓読み: うれ,"嬉,愁,憂,悄,卹,忉,忡,忳,惔,惙,惸,愪,愵,慁,慼,賉",16
kunyomi,まれ,訓読み: まれ,"希,稀,罕",3
kunyomi,ふる,訓読み: ふる,"揮,旧,古,震,奮,慄,掉,篩,舊,顫,簁,簌,簛,籭,縕",15
kunyomi,はた,訓読み: はた,"旗,機,秦,幡,畑,幢,旃,旆,旛,旙,礑,籏,帾,旂,旟,簱",16
kunyomi,いき,訓読み: いき,"気,粋,息,气,氣,粹,啍,噯,炁,呬",10
kunyomi,みやこ,訓読み: みやこ,"畿,京,都,亰,都",5
kunyomi,いの,訓読み: いの,"祈,祷,禱",3
kunyomi,しる,訓読み: しる,"記,汁,録,糔",4
kunyomi,かがや,訓読み: かがや,"輝,耀,焜,燿,倝,煜,熿",7
kunyomi,かめ,訓読み: かめ,"亀,瓶,瓷,甕,缸,龜,堈,瓨,瓴,瓺,瓻,瓿,甆,甒,甾,罇,鐳,甁",18
kunyomi,いつわ,訓読み: いつわ,"偽,詐,佯,僞,詭,譎,匫,蓌,訏,諔,謊,譂,譃",13
kunyomi,たわむ,訓読み: たわむ,"戯,戲,謔,啁,娭,嫽,悝",7
kunyomi,まが,訓読み: まが,"擬,紆,禍",3
kunyomi,あざむ,訓読み: あざむ,"欺,紿,詒,謾,倛,諆",6
kunyomi,いけにえ,訓読み: いけにえ,"犠,犧,牷",3
kunyomi,うたが,訓読み: うたが,"疑,惢,謟",3
kunyomi,よしみ,訓読み: よしみ,"誼,媾,竩",3
kunyomi,よし,訓読み: よし,"吉,由,葭",3
kunyomi,ども,訓読み: ども,"吃,吶,訥,謇,咹,唫",6
kunyomi,きぬた,訓読み: きぬた,"砧,碪,矸",3
kunyomi,きび,訓読み: きび,"黍,峭,禝,稷,伋,嗃,絿",7
kunyomi,あだ,訓読み: あだ,"仇,讐,冦,婀,寇,綽,讎,宼",8
kunyomi,すく,訓読み: すく,"救,匡,少,丞,拯,竦,贍,匀,匩,氶",10
kunyomi,たま,訓読み: たま,"球,給,玉,偶,珪,珠,霊,瑰,瑶,璧,瓊,賚,靈,瑤,灵,玘,玜,玢,珒,珖,珝,珣,珹,珻,琄,琦,琪,琭,瑧,瑭,璠,璣,璮,璹,瓌,瓘,貺,贛,霛",39
kunyomi,きわ,訓読み: きわ,"究,窮,極,際,倪,忓,竆",7
kunyomi,ただ,訓読み: ただ,"糾,正,只,但,直,訂,董,唯,啻,爛,糜,糺,佖,儨,揳,殨,湏,爤,竌,諟,贗,鉩,靕,韙,頊,頙",26
kunyomi,むな,訓読み: むな,"虚,廫,忐,忑,盅,罄,虗",7
kunyomi,あさ,訓読み: あさ,"漁,浅,朝,麻,晁,淺,旴,昕,絜,蔴,謭,譾",12
kunyomi,そな,訓読み: そな,"供,具,備,饌,僃,僎,僝,餚,龔",9
kunyomi,きそ,訓読み: きそ,"競,竸,埆",3
kunyomi,とも,訓読み: とも,"共,倶,朋,友,侶,艢,艫,舮,鞆,傰,捛,艄",12
kunyomi,きみ,訓読み: きみ,"卿,君,辟",3
kunyomi,さけ,訓読み: さけ,"叫,号,鮭,酒,喊,嚆,號,嘑,嚝,諕,譹,趯,鱖",13
kunyomi,たか,訓読み: たか,"喬,尭,高,鷹,岌,巍,敞,魏,堯,僘,卲,嵟,嵺,嶫,慸,肦,軇,陮,髜,鷞",20
kunyomi,さかい,訓読み: さかい,"境,堺,畍,疆,坫,埸,墈,畺,疅",9
kunyomi,はざま,訓読み: はざま,"峡,硲,峽",3
kunyomi,ひる,訓読み: ひる,"怯,昼,蛭,晝,蜞",5
kunyomi,うやうや,訓読み: うやうや,"恭,顓,顗",3
kunyomi,はさ,訓読み: はさ,"挟,夾,挾,搢,敧",5
kunyomi,はし,訓読み: はし,"橋,走,端,箸,奔,赱,勷,槗,筯,筷,耑,虡,趹,运,逛,逩,逬,颿,駧,駾,騳,驋",22
kunyomi,くる,訓読み: くる,"狂,苦,偬,猖,伌,倀,倊,傯,怳,愱,憥,獝,瘈,瘹,眯,繅",16
kunyomi,せま,訓読み: せま,"狭,拶,迫,逼,狹,褊,遒,逎,阨,陜,隘,齪,偪,劸,勥,惼,戹,笮,阸,陿,齱",21
kunyomi,おびや,訓読み: おびや,"脅,劫,刧,剽,愶,脋",6
kunyomi,おこ,訓読み: おこ,"興,勃,熾,噁,慉,浡,艴",7
kunyomi,さと,訓読み: さと,"郷,悟,聡,諭,里,嶷,惺,聰,閭,黠,埡,忢,泠,聦,閈,鄕",16
kunyomi,ひび,訓読み: ひび,"響,皴,皸,皹,罅,响,轔,轞,響",9
kunyomi,おどろ,訓読み: おどろ,"驚,愕,駭,傽,啐,忪,戃,戄,駴",9
kunyomi,あお,訓読み: あお,"仰,青,煽,蒼,呷,佒,厃",7
kunyomi,きり,訓読み: きり,"桐,錐,霧,鍴,雺,霚",6
kunyomi,つと,訓読み: つと,"勤,孜,努,勉,務,劭,勗,苴,苞,亹,伮,僶,劰,劶,勀,勌,勏,勔,勖,勬,勱,忞,愐,敃,暋,辦,勤",27
kunyomi,なら,訓読み: なら,"均,習,楢,倣,傚,嫺,嫻,肄,駢,俲,僓,忲,摜,秝,臹",15
kunyomi,つつし,訓読み: つつし,"欽,謹,粛,慎,恪,愨,愿,愼,祗,齋,肅,虔,叀,姞,孨,忯,惕,愙,憼,戁,捒,毖,碏,臫,龏",25
kunyomi,とり,訓読み: とり,"禽,鳥,酉,隹,丣",5
kunyomi,すじ,訓読み: すじ,"筋,線,脈,綫,脉,竻,觔",7
kunyomi,せり,訓読み: せり,"芹,糶,斳",3
kunyomi,えり,訓読み: えり,"衿,襟,領,襮,魞",5
kunyomi,ちか,訓読み: ちか,"近,誓,迩,邇",4
kunyomi,かね,訓読み: かね,"金,矩,鉦,鐘,釛,鈊,鋆,鍽",8
kunyomi,しろがね,訓読み: しろがね,"銀,璙,鋈",3
kunyomi,いぬ,訓読み: いぬ,"狗,犬,戌,獒,獹",5
kunyomi,こま,訓読み: こま,"駒,狛,困,齣",4
kunyomi,そら,訓読み: そら,"空,昊,諳,諷,霄,昦",6
kunyomi,すみ,訓読み: すみ,"隅,炭,墨,陬,侚,寁,遬,墨",8
kunyomi,くず,訓読み: くず,"屑,崩,頽,嵭,隳",5
kunyomi,かが,訓読み: かが,"屈,傴,僂,暉,曄,縢,傛,跔,踠,踡",10
kunyomi,くつ,訓読み: くつ,"沓,靴,鞜,屨,縀,躧,靸,鞾,韗",9
kunyomi,くつわ,訓読み: くつわ,"轡,銜,勒,衘,鑣",5
kunyomi,くま,訓読み: くま,"熊,隈,嵎,隩",4
kunyomi,いさお,訓読み: いさお,"勲,功,勣,勳,勛",5
kunyomi,いくさ,訓読み: いくさ,"軍,師,戦,戰",4
kunyomi,こおり,訓読み: こおり,"郡,氷,冫,冰",4
kunyomi,かか,訓読み: かか,"係,掲,拘,嬶,罹,偓,掦,揎",8
kunyomi,かたむ,訓読み: かたむ,"傾,昃,夨,昳,觭,攲",6
kunyomi,あに,訓読み: あに,"兄,哥,豈,晜",4
kunyomi,みち,訓読み: みち,"径,途,道,廸,徑,衢,蹊,迪,逕,闡,隧,噵,涂,衑,衜,衟",16
kunyomi,さとい,訓読み: さとい,"慧,哲,敏,倢,勄,啠,恔,愰,憭,懏,詇,詝,諝",13
kunyomi,いこ,訓読み: いこ,"憩,偈,憇,愒,禌",5
kunyomi,たずさ,訓読み: たずさ,"携,攜,擕",3
kunyomi,うやま,訓読み: うやま,"敬,匑,悊",3
kunyomi,かつら,訓読み: かつら,"桂,蘰,鬘,楿",4
kunyomi,あぜ,訓読み: あぜ,"畦,畔,畛,塍,畻",5
kunyomi,つな,訓読み: つな,"繋,綱,婁,娄,敽,汸,紼,縶,繫,馽",10
kunyomi,くき,訓読み: くき,"茎,莖,莛",3
kunyomi,ほたる,訓読み: ほたる,"蛍,螢,蚈",3
kunyomi,はか,訓読み: はか,"計,諮,測,墓,謀,量,仞,仭,塋,忖,揣,詢,謨,銓,坆,塸,彠,挍,掂,敠,斠,肁,肈,邡",24
kunyomi,かる,訓読み: かる,"軽,剤,佻,劑,嫖,輕,僄,徱,輏,輶",10
kunyomi,くび,訓読み: くび,"頚,首,縊,跟,頸",5
kunyomi,にわとり,訓読み: にわとり,"鶏,鷄,雞",3
kunyomi,むか,訓読み: むか,"迎,邀,俉,迓",4
kunyomi,ほこ,訓読み: ほこ,"戟,誇,鉾,矛,戈,戛,戞,桙,槊,戣,矟,矠,祋,詡,鉇,鏦,鐗",17
kunyomi,はげ,訓読み: はげ,"激,励,烈,勵,懁",5
kunyomi,すき,訓読み: すき,"隙,犂,犁,耜,杴,枱,梩,耝,鈐,鉏,鉡,鉵,鋘,錤,鍤,鐱,钃,隟",18
kunyomi,すぐ,訓読み: すぐ,"傑,駿,儁,杰,雋,倜,偙,僀",8
kunyomi,あな,訓読み: あな,"穴,孔,坎,壙,竅,竇,坅,壢,穵,窞,竉,軹,阬,阱",14
kunyomi,むす,訓読み: むす,"結,匊,餴,饙",4
kunyomi,つき,訓読み: つき,"月,槻,坏,欟,殫",5
kunyomi,つま,訓読み: つま,"倹,妻,儉,褄,媐,掐,揸",7
kunyomi,すこ,訓読み: すこ,"健,傄,徤",3
kunyomi,つるぎ,訓読み: つるぎ,"剣,劍,劔,劒,剱,釼",6
kunyomi,やかま,訓読み: やかま,"喧,嚅,謷,霅",4
kunyomi,しら,訓読み: しら,"検,精,調,檢,覈",5
kunyomi,たてまつ,訓読み: たてまつ,"献,奉,獻,奒",4
kunyomi,きぬ,訓読み: きぬ,"絹,帛,幜,紦,緭,縑,繒",7
kunyomi,かしこ,訓読み: かしこ,"賢,俐,儇,囜,譓,贒",6
kunyomi,のき,訓読み: のき,"軒,宸,檐,樀",4
kunyomi,つか,訓読み: つか,"遣,仕,使,塚,掴,杷,疲,埠,冢,劬,憊,拏,拿,瘁,羸,閊,伻,俜,埌,埰,墦,捽,摑,梲,欛,殢,癃,緱,苶,𣠽,塚",31
kunyomi,あきらか,訓読み: あきらか,"顕,晃,亮,瞭,冏,杲,晄,晤,晟,晢,晰,暸,曠,昿,渙,炯,烱,炳,煥,顯,囧,賋",22
kunyomi,あかし,訓読み: あかし,"験,証,證,驗,騐",5
kunyomi,はら,訓読み: はら,"原,妊,腹,払,姙,孕,拂,祓,禳,肚,襄,厡,摒,祛,釩",15
kunyomi,おごそ,訓読み: おごそ,"厳,嚴,噩",3
kunyomi,つる,訓読み: つる,"弦,鶴,寉,靎,靏,魡,鶮,鸖",8
kunyomi,みなもと,訓読み: みなもと,"源,厵,沅,渞",4
kunyomi,くろ,訓読み: くろ,"玄,黒,緇,黎,黔,泑,黧,黬,黮,黸",10
kunyomi,あらわ,訓読み: あらわ,"現,著,炅,皛",4
kunyomi,のり,訓読み: のり,"糊,法,笵,帠",4
kunyomi,はかま,訓読み: はかま,"袴,絝,褰",3
kunyomi,また,訓読み: また,"股,跨,叉,復,亦,俣,又,椏,殳,胯,孋,脵",12
kunyomi,なんぞ,訓読み: なんぞ,"胡,奚,曷,詎",4
kunyomi,とら,訓読み: とら,"虎,囚,捉,寅,擒,乕,搤,虝",8
kunyomi,やと,訓読み: やと,"雇,傭,僱",3
kunyomi,かえり,訓読み: かえり,"顧,省,眄,眷,慻,睠",6
kunyomi,つづみ,訓読み: つづみ,"鼓,皷,鼔",3
kunyomi,たが,訓読み: たが,"互,畊,箍,咈,笟",5
kunyomi,うま,訓読み: うま,"午,甜,馬,駔",4
kunyomi,あやま,訓読み: あやま,"誤,謝,謬,繆,悂,悞,詿",7
kunyomi,まも,訓読み: まも,"護,守,掫,衞,垨",5
kunyomi,まじ,訓読み: まじ,"交,雑,爻,蠱,襍,雜",6
kunyomi,こう,訓読み: こう,"佼,梱,姜,薨,匃,馦",6
kunyomi,ひか,訓読み: ひか,"光,控,曎,灮,炗,炫,烑,玓",8
kunyomi,のど,訓読み: のど,"喉,吭,臙,頏,嗌,嗓,噲,嚨",8
kunyomi,あか,訓読み: あか,"垢,赤,淦,絳,兤,圿,彤,焃,爀,絀,赥,赩,赬,赮,酡,頳,黕",17
kunyomi,たく,訓読み: たく,"巧,托,燀,踔",4
kunyomi,ちまた,訓読み: ちまた,"巷,垙,衖",3
kunyomi,さいわ,訓読み: さいわ,"幸,祥,禎,禄,祺,祿,禧,嘏,礽,祜,祹,禑,禔",13
kunyomi,つね,訓読み: つね,"恒,常,彝,彜,恆,彛,恇,每",8
kunyomi,さら,訓読み: さら,"更,皿,晒,曝,攫,浚,渫,濬,盒,曬,爴",11
kunyomi,くい,訓読み: くい,"杭,懺,懴,杙,栱,椵,樁,橛,牁",9
kunyomi,おおき,訓読み: おおき,"浩,傀,厖,澔",4
kunyomi,みなと,訓読み: みなと,"港,湊,凑",3
kunyomi,みぞ,訓読み: みぞ,"溝,洫,圳,涇,甽,畎",6
kunyomi,わら,訓読み: わら,"稿,笑,穣,藁,哂,嗤,稈,稾,穰,咍,歒,秸,稧,稭,繥,藳",16
kunyomi,ぬか,訓読み: ぬか,"糠,糟,倥,濘,粐,穅,粇,糩",8
kunyomi,しぼ,訓読み: しぼ,"絞,搾,凋,蔫",4
kunyomi,たがや,訓読み: たがや,"耕,畉,俋,圣,垡,埩,畇,耖,耠",9
kunyomi,あぶら,訓読み: あぶら,"膏,脂,油,腴,膩,臊",6
kunyomi,みつ,訓読み: みつ,"貢,愑,賨",3
kunyomi,あらがね,訓読み: あらがね,"鉱,砿,礦,鑛,磺,釙,鎀,鏷",8
kunyomi,はがね,訓読み: はがね,"鋼,鉅,鑌",3
kunyomi,おおとり,訓読み: おおとり,"鴻,鵬,凰,鷟",4
kunyomi,ほり,訓読み: ほり,"壕,濠,堀,塹,隍,壍",6
kunyomi,とどろ,訓読み: とどろ,"轟,軣,輷",3
kunyomi,こうじ,訓読み: こうじ,"麹,糀,麯,麴",4
kunyomi,きざ,訓読み: きざ,"刻,兆,剞,雕,彔,栔,鋕,鋟,鑯,鵰",10
kunyomi,くに,訓読み: くに,"国,邦,圀,國,囶",5
kunyomi,こしき,訓読み: こしき,"甑,轂,甗,鉹,鎦,鐂,鬳",7
kunyomi,ほね,訓読み: ほね,"骨,荕,骴",3
kunyomi,これ,訓読み: これ,"此,是,寔,昰",4
kunyomi,ころ,訓読み: ころ,"頃,殺,転,劉,戮,轉,轆,刘,剹,戕,殛,煞",12
kunyomi,つち,訓読み: つち,"坤,壌,椎,槌,鎚,土,壤,堃,塿,桘,墋",11
kunyomi,あと,訓読み: あと,"痕,跡,蹟,址,墟,趾,蹤,踪,迹,阯,圴",11
kunyomi,すな,訓読み: すな,"沙,砂,磠",3
kunyomi,みが,訓読み: みが,"瑳,琢,磨,磋,揅,碿,鋥,鋿,鎣",9
kunyomi,くさり,訓読み: くさり,"鎖,鏈,鐺,鋂,鏁",5
kunyomi,くじ,訓読み: くじ,"挫,籤,籖,鬮",4
kunyomi,もっと,訓読み: もっと,"最,尤,冣",3
kunyomi,ふさ,訓読み: ふさ,"塞,房,堙,壅,悒,錮,雍,咉,垔,茀,逄,陻",12
kunyomi,とし,訓読み: とし,"歳,年,亗,秊",4
kunyomi,わざわ,訓読み: わざわ,"災,灾,烖,祅,訞",5
kunyomi,とりで,訓読み: とりで,"砦,塁,堡,壘,寨,壔,畾",7
kunyomi,まつ,訓読み: まつ,"祭,松,纏,枩,枌,祀,竢,纒,儝,柗,梥,祫,禋,醊,醮,餟",16
kunyomi,とき,訓読み: とき,"斎,時,鴇,閧,鬨,鴾,旹,鵇",8
kunyomi,つみ,訓読み: つみ,"罪,辜,辠,辥",4
kunyomi,さき,訓読み: さき,"崎,埼,碕,先,嵜,曩,﨑",7
kunyomi,つく,訓読み: つく,"作,創,造,殲,殱,竭,鏗,刅,戧,突",10
kunyomi,けず,訓読み: けず,"削,刪,刓,刨,剗,剜,剟,剷,劀,劂,劘,釗,鎊",13
kunyomi,ささ,訓読み: ささ,"笹,支,捧,厔,挶,搘,撐,撑,擎,漳",10
kunyomi,さじ,訓読み: さじ,"匙,匕,柶",3
kunyomi,ふみ,訓読み: ふみ,"冊,典,文,册,泐",5
kunyomi,ふだ,訓読み: ふだ,"札,牒,槧,箋",4
kunyomi,さば,訓読み: さば,"鯖,捌,儸,讞,鮄",5
kunyomi,さび,訓読み: さび,"錆,寂,淋,寞,寥,銹,鏥,鉎,鏽",9
kunyomi,さめ,訓読み: さめ,"鮫,鯊,魦,鮻,鱁",5
kunyomi,まい,訓読み: まい,"参,舛,剃,參,叅",5
kunyomi,やま,訓読み: やま,"山,岾,疚,岵",4
kunyomi,そろ,訓読み: そろ,"算,斉,揃,齊,亝,斊,砡",7
kunyomi,かいこ,訓読み: かいこ,"蚕,蠶,蝅,蠺",4
kunyomi,たす,訓読み: たす,"賛,助,毘,弼,扶,輔,佑,祐,幇,掖,贊,伒,佋,俌,倗,勴,帮,幫,弻,挋,撛,祄",22
kunyomi,はじ,訓読み: はじ,"始,初,肇,甫,剏,忸,愧,慙,慚,羞,乨,僇,僯,兘,刱,媿,怍,恧,抨,聭,覥,謑",22
kunyomi,ほどこ,訓読み: ほどこ,"施,嚫,徝,憄",4
kunyomi,えだ,訓読み: えだ,"枝,条,朶,條,杈",5
kunyomi,しし,訓読み: しし,"獅,宍,肉",3
kunyomi,かみ,訓読み: かみ,"紙,神,髪,帋,髮,鬀,龗,神",8
kunyomi,いた,訓読み: いた,"至,戚,致,痛,悼,到,板,俎,怛,恫,悵,惻,摯,臻,儭,搐,洊,痌,痠,臵,臸,蕜,衋,迨,郅,齭",26
kunyomi,こころ,訓読み: こころ,"試,心,忄,恉",4
kunyomi,よわい,訓読み: よわい,"歯,齢,齒,秢",4
kunyomi,あざ,訓読み: あざ,"字,鮮,痣,她,玼,璱,紑,緂",8
kunyomi,てら,訓読み: てら,"寺,衒,詅",3
kunyomi,いつく,訓読み: いつく,"慈,侎,偢,憓,祾",5
kunyomi,なんじ,訓読み: なんじ,"爾,汝,尓,伱,你,儞,您",7
kunyomi,しめ,訓読み: しめ,"示,湿,濕,鴲",4
kunyomi,しか,訓読み: しか,"鹿,叱,然,咤,聢,訶,咜,哬,譙,𠮟,𢈘",11
kunyomi,むろ,訓読み: むろ,"室,榁,窩",3
kunyomi,うるし,訓読み: うるし,"漆,柒,桼,髤,髹",5
kunyomi,はや,訓読み: はや,"疾,捷,早,速,囃,湍,僤,儵,戫,淢,翛,适,鮋,鯈,鰦,鰷",16
kunyomi,たち,訓読み: たち,"質,貭,劕",3
kunyomi,しの,訓読み: しの,"篠,偲,忍,凌,筱,夌,簳,蓧,筿",9
kunyomi,しば,訓読み: しば,"柴,芝,縛,樕",4
kunyomi,しばしば,訓読み: しばしば,"屡,亟,屢,焏,遄",5
kunyomi,しべ,訓読み: しべ,"蕊,蘂,蕋",3
kunyomi,しま,訓読み: しま,"縞,洲,島,嶋,嶌,嶼,陦,嶹,陼,隝,隯",11
kunyomi,やど,訓読み: やど,"舎,宿,舍",3
kunyomi,もの,訓読み: もの,"者,物,者",3
kunyomi,くるま,訓読み: くるま,"車,俥,輅",3
kunyomi,さえぎ,訓読み: さえぎ,"遮,攔,迣,迾",4
kunyomi,へび,訓読み: へび,"蛇,它,虵",3
kunyomi,さし,訓読み: さし,"尺,緡,緍",3
kunyomi,とく,訓読み: とく,"釈,釋,挩,訷",4
kunyomi,すず,訓読み: すず,"錫,涼,鈴,凉,鑾,鈸",6
kunyomi,わか,訓読み: わか,"若,判,別,夭,嫩,仳,另,晆,誃",9
kunyomi,よわ,訓読み: よわ,"弱,嬬,孱,懦,齡,俀,愞,懧,耎",9
kunyomi,ひも,訓読み: ひも,"綬,紐,紃,紞,紱,繸,鋬",7
kunyomi,くさ,訓読み: くさ,"臭,草,腐,卉,艸,苡,莽,臰,芔,芷,苢,莾,菏,葜,鮾,鯘,臭",17
kunyomi,ふね,訓読み: ふね,"舟,船,槽,舩,舸,艘,舡,舺,艆,艋,艎,艏,艧",13
kunyomi,むく,訓読み: むく,"酬,報,椋,棶,酧,酭,醻",7
kunyomi,みにく,訓読み: みにく,"醜,魌,魗",3
kunyomi,したが,訓読み: したが,"従,遜,隷,从,啝,從,扈,隸,傔,叒,巹,拼,繇,跰",14
kunyomi,やわ,訓読み: やわ,"柔,軟,穆,和,俰,冾,凞,愔,濈,秚,脜,諴,諿,雝,韸,龢",16
kunyomi,しぶ,訓読み: しぶ,"渋,澁,澀,歮,歰",5
kunyomi,けもの,訓読み: けもの,"獣,獸,虒,貐,貙",5
kunyomi,たて,訓読み: たて,"縦,楯,盾,竪,縱,豎",6
kunyomi,つつ,訓読み: つつ,"銃,筒,包,勹,坡,裹,圩,坥,埞,埧,堌,堹,帕,絈,葤,蔪,錔,隁,隄,隖,鼙",21
kunyomi,はる,訓読み: はる,"春,遥,遙",3
